type,id,bnf_code,nm
amp,63111000001106,0202030S0AAATAT,Spironolactone 25mg tablets (A A H Pharmaceuticals Ltd)
amp,82311000001101,0202030S0AAATAT,Spironolactone 25mg tablets (Teva UK Ltd)
amp,235211000001102,0202030S0AAATAT,Spironolactone 25mg tablets (Kent Pharmaceuticals Ltd)
amp,474611000001102,0202030S0AAATAT,Spironolactone 25mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,508011000001102,0202030S0AAATAT,Spironolactone 25mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,672411000001105,0202030S0AAATAT,Spironolactone 25mg tablets (Actavis UK Ltd)
amp,9803611000001107,0202030S0AAATAT,Spironolactone 25mg tablets (Almus Pharmaceuticals Ltd)
amp,11010911000001104,0202030S0AAATAT,Spironolactone 25mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,13583411000001106,0202030S0AAATAT,Spironolactone 25mg tablets (DE Pharmaceuticals)
amp,17801111000001105,0202030S0AAATAT,Spironolactone 25mg tablets (Phoenix Healthcare Distribution Ltd)
amp,20326811000001106,0202030S0AAATAT,Spironolactone 25mg tablets (Genesis Pharmaceuticals Ltd)
amp,21901811000001106,0202030S0AAATAT,Spironolactone 25mg tablets (Waymade Healthcare Plc)
amp,24390911000001107,0202030S0AAATAT,Spironolactone 25mg tablets (Bristol Laboratories Ltd)
amp,34937811000001104,0202030S0AAATAT,Spironolactone 25mg tablets (Accord Healthcare Ltd)
amp,35598911000001102,0202030S0AAATAT,Spironolactone 25mg tablets (NorthStar Healthcare Unlimited Company)
amp,37141111000001105,0202030S0AAATAT,Spironolactone 25mg tablets (Mawdsley-Brooks & Company Ltd)
amp,46011000001105,0202030S0AAAUAU,Spironolactone 50mg tablets (Actavis UK Ltd)
amp,121211000001101,0202030S0AAAUAU,Spironolactone 50mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,330511000001102,0202030S0AAAUAU,Spironolactone 50mg tablets (Teva UK Ltd)
amp,481711000001104,0202030S0AAAUAU,Spironolactone 50mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,481811000001107,0202030S0AAAUAU,Spironolactone 50mg tablets (A A H Pharmaceuticals Ltd)
amp,606411000001101,0202030S0AAAUAU,Spironolactone 50mg tablets (Kent Pharmaceuticals Ltd)
amp,9803311000001102,0202030S0AAAUAU,Spironolactone 50mg tablets (Almus Pharmaceuticals Ltd)
amp,22453211000001103,0202030S0AAAUAU,Spironolactone 50mg tablets (Waymade Healthcare Plc)
amp,30117211000001107,0202030S0AAAUAU,Spironolactone 50mg tablets (DE Pharmaceuticals)
amp,30917011000001104,0202030S0AAAUAU,Spironolactone 50mg tablets (Mawdsley-Brooks & Company Ltd)
amp,34937611000001103,0202030S0AAAUAU,Spironolactone 50mg tablets (Accord Healthcare Ltd)
amp,35597311000001104,0202030S0AAAUAU,Spironolactone 50mg tablets (NorthStar Healthcare Unlimited Company)
amp,38611000001103,0202030S0AAAVAV,Spironolactone 100mg tablets (Actavis UK Ltd)
amp,333811000001106,0202030S0AAAVAV,Spironolactone 100mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,610611000001103,0202030S0AAAVAV,Spironolactone 100mg tablets (Teva UK Ltd)
amp,670811000001106,0202030S0AAAVAV,Spironolactone 100mg tablets (A A H Pharmaceuticals Ltd)
amp,840311000001109,0202030S0AAAVAV,Spironolactone 100mg tablets (Kent Pharmaceuticals Ltd)
amp,874911000001104,0202030S0AAAVAV,Spironolactone 100mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,9802811000001103,0202030S0AAAVAV,Spironolactone 100mg tablets (Almus Pharmaceuticals Ltd)
amp,11010711000001101,0202030S0AAAVAV,Spironolactone 100mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,20327011000001102,0202030S0AAAVAV,Spironolactone 100mg tablets (Genesis Pharmaceuticals Ltd)
amp,21902011000001108,0202030S0AAAVAV,Spironolactone 100mg tablets (Waymade Healthcare Plc)
amp,24390711000001105,0202030S0AAAVAV,Spironolactone 100mg tablets (Bristol Laboratories Ltd)
amp,30117411000001106,0202030S0AAAVAV,Spironolactone 100mg tablets (DE Pharmaceuticals)
amp,34941711000001102,0202030S0AAAVAV,Spironolactone 100mg tablets (Accord Healthcare Ltd)
amp,35597011000001102,0202030S0AAAVAV,Spironolactone 100mg tablets (NorthStar Healthcare Unlimited Company)
amp,37141311000001107,0202030S0AAAVAV,Spironolactone 100mg tablets (Mawdsley-Brooks & Company Ltd)
amp,13887511000001101,0202030S0AACMCM,Spironolactone 5mg/5ml oral solution (Special Order)
amp,13889011000001100,0202030S0AACPCP,Spironolactone 50mg/5ml oral solution (Special Order)
amp,13888011000001105,0202030S0AACQCQ,Spironolactone 10mg/5ml oral solution (Special Order)
amp,13889311000001102,0202030S0AACRCR,Spironolactone 100mg/5ml oral solution (Special Order)
amp,13362011000001107,0202030S0AACTCT,Spironolactone 6.25mg/5ml oral suspension (Special Order)
amp,13362811000001101,0202030S0AACTCT,Spironolactone 6.25mg/5ml oral solution (Special Order)
amp,13349911000001108,0202030S0AACUCU,Spironolactone 30mg/5ml oral suspension (Special Order)
amp,13350411000001108,0202030S0AACUCU,Spironolactone 30mg/5ml oral solution (Special Order)
amp,13360811000001102,0202030S0AACWCW,Spironolactone 4mg/5ml oral suspension (Special Order)
amp,13361211000001109,0202030S0AACWCW,Spironolactone 4mg/5ml oral solution (Special Order)
amp,13319511000001107,0202030S0AACXCX,Spironolactone 125mg/5ml oral suspension (Special Order)
amp,13320111000001102,0202030S0AACXCX,Spironolactone 125mg/5ml oral solution (Special Order)
amp,13336011000001102,0202030S0AACZCZ,Spironolactone 250mg/5ml oral suspension (Special Order)
amp,13336611000001109,0202030S0AACZCZ,Spironolactone 250mg/5ml oral solution (Special Order)
amp,13321711000001109,0202030S0AADADA,Spironolactone 2.5mg/5ml oral suspension (Special Order)
amp,13322011000001104,0202030S0AADADA,Spironolactone 2.5mg/5ml oral solution (Special Order)
amp,13383311000001102,0202030S0AADBDB,Spironolactone 8mg/5ml oral suspension (Special Order)
amp,13383611000001107,0202030S0AADBDB,Spironolactone 8mg/5ml oral solution (Special Order)
amp,8706111000001109,0202030S0AADCDC,Spironolactone 15mg/5ml oral suspension (Special Order)
amp,13323211000001103,0202030S0AADDDD,Spironolactone 20mg/5ml oral suspension (Special Order)
amp,13323511000001100,0202030S0AADDDD,Spironolactone 20mg/5ml oral solution (Special Order)
amp,13317711000001105,0202030S0AADKDK,Spironolactone 12.5mg/5ml oral suspension (Special Order)
amp,13318411000001100,0202030S0AADKDK,Spironolactone 12.5mg/5ml oral solution (Special Order)
amp,13351311000001106,0202030S0AADMDM,Spironolactone 3mg/5ml oral suspension (Special Order)
amp,13351611000001101,0202030S0AADMDM,Spironolactone 3mg/5ml oral solution (Special Order)
amp,13316811000001104,0202030S0AADPDP,Spironolactone 1.25mg/5ml oral suspension (Special Order)
amp,13317111000001109,0202030S0AADPDP,Spironolactone 1.25mg/5ml oral solution (Special Order)
amp,13379811000001104,0202030S0AADQDQ,Spironolactone 6mg/5ml oral suspension (Special Order)
