type,id,bnf_code,nm
amp,7304611000001104,0206020A0AAAAAA,Amlodipine 5mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,7305311000001108,0206020A0AAAAAA,Amlodipine 5mg tablets (A A H Pharmaceuticals Ltd)
amp,7305711000001107,0206020A0AAAAAA,Amlodipine 5mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,7333311000001100,0206020A0AAAAAA,Amlodipine 5mg tablets (Teva UK Ltd)
amp,7376311000001107,0206020A0AAAAAA,Amlodipine 5mg tablets (Sandoz Ltd)
amp,7378711000001105,0206020A0AAAAAA,Amlodipine 5mg tablets (Kent Pharmaceuticals Ltd)
amp,7391211000001101,0206020A0AAAAAA,Amlodipine 5mg tablets (Mylan)
amp,7535711000001103,0206020A0AAAAAA,Amlodipine 5mg tablets (Sterwin Medicines)
amp,8038211000001107,0206020A0AAAAAA,Amlodipine 5mg tablets (Actavis UK Ltd)
amp,9557111000001102,0206020A0AAAAAA,Amlodipine 5mg tablets (Zentiva)
amp,10287111000001103,0206020A0AAAAAA,Amlodipine 5mg tablets (Advanz Pharma)
amp,10378211000001106,0206020A0AAAAAA,Amlodipine 5mg tablets (Arrow Generics Ltd)
amp,11008811000001105,0206020A0AAAAAA,Amlodipine 5mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,11398511000001109,0206020A0AAAAAA,Amlodipine 5mg tablets (Almus Pharmaceuticals Ltd)
amp,13764411000001106,0206020A0AAAAAA,Amlodipine 5mg tablets (Apotex UK Ltd)
amp,14112311000001100,0206020A0AAAAAA,Amlodipine 5mg tablets (Consilient Health Ltd)
amp,14768911000001108,0206020A0AAAAAA,Amlodipine 5mg tablets (Wockhardt UK Ltd)
amp,15064611000001101,0206020A0AAAAAA,Amlodipine 5mg tablets (Sigma Pharmaceuticals Plc)
amp,15981411000001105,0206020A0AAAAAA,Amlodipine 5mg tablets (Bristol Laboratories Ltd)
amp,17779111000001100,0206020A0AAAAAA,Amlodipine 5mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18458011000001107,0206020A0AAAAAA,Amlodipine 5mg tablets (Accord Healthcare Ltd)
amp,19164711000001109,0206020A0AAAAAA,Amlodipine 5mg tablets (Somex Pharma)
amp,19705311000001103,0206020A0AAAAAA,Amlodipine 5mg tablets (DE Pharmaceuticals)
amp,19833111000001106,0206020A0AAAAAA,Amlodipine 5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)
amp,22080611000001107,0206020A0AAAAAA,Amlodipine 5mg tablets (Waymade Healthcare Plc)
amp,29992111000001103,0206020A0AAAAAA,Amlodipine 5mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35134611000001100,0206020A0AAAAAA,Amlodipine 5mg tablets (Aurobindo Pharma Ltd)
amp,36837111000001108,0206020A0AAAAAA,Amlodipine 5mg tablets (Torrent Pharma (UK) Ltd)
amp,37565711000001108,0206020A0AAAAAA,Amlodipine 5mg tablets (FDC Pharma)
amp,37893211000001101,0206020A0AAAAAA,Amlodipine 5mg tablets (Dawa Ltd)
amp,7304811000001100,0206020A0AAABAB,Amlodipine 10mg tablets (Alliance Healthcare (Distribution) Ltd)
amp,7305011000001105,0206020A0AAABAB,Amlodipine 10mg tablets (A A H Pharmaceuticals Ltd)
amp,7308711000001100,0206020A0AAABAB,Amlodipine 10mg tablets (IVAX Pharmaceuticals UK Ltd)
amp,7333511000001106,0206020A0AAABAB,Amlodipine 10mg tablets (Teva UK Ltd)
amp,7376511000001101,0206020A0AAABAB,Amlodipine 10mg tablets (Sandoz Ltd)
amp,7378911000001107,0206020A0AAABAB,Amlodipine 10mg tablets (Kent Pharmaceuticals Ltd)
amp,7391311000001109,0206020A0AAABAB,Amlodipine 10mg tablets (Mylan)
amp,7536011000001109,0206020A0AAABAB,Amlodipine 10mg tablets (Sterwin Medicines)
amp,8038411000001106,0206020A0AAABAB,Amlodipine 10mg tablets (Actavis UK Ltd)
amp,9557311000001100,0206020A0AAABAB,Amlodipine 10mg tablets (Zentiva)
amp,10286711000001100,0206020A0AAABAB,Amlodipine 10mg tablets (Advanz Pharma)
amp,10378511000001109,0206020A0AAABAB,Amlodipine 10mg tablets (Arrow Generics Ltd)
amp,11009211000001104,0206020A0AAABAB,Amlodipine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)
amp,11399011000001106,0206020A0AAABAB,Amlodipine 10mg tablets (Almus Pharmaceuticals Ltd)
amp,13764211000001107,0206020A0AAABAB,Amlodipine 10mg tablets (Apotex UK Ltd)
amp,14113111000001108,0206020A0AAABAB,Amlodipine 10mg tablets (Consilient Health Ltd)
amp,14769111000001103,0206020A0AAABAB,Amlodipine 10mg tablets (Wockhardt UK Ltd)
amp,15064211000001103,0206020A0AAABAB,Amlodipine 10mg tablets (Sigma Pharmaceuticals Plc)
amp,15981211000001106,0206020A0AAABAB,Amlodipine 10mg tablets (Bristol Laboratories Ltd)
amp,17779511000001109,0206020A0AAABAB,Amlodipine 10mg tablets (Phoenix Healthcare Distribution Ltd)
amp,18457811000001100,0206020A0AAABAB,Amlodipine 10mg tablets (Accord Healthcare Ltd)
amp,19164911000001106,0206020A0AAABAB,Amlodipine 10mg tablets (Somex Pharma)
amp,19704911000001101,0206020A0AAABAB,Amlodipine 10mg tablets (DE Pharmaceuticals)
amp,19833311000001108,0206020A0AAABAB,Amlodipine 10mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)
amp,22080811000001106,0206020A0AAABAB,Amlodipine 10mg tablets (Waymade Healthcare Plc)
amp,29992411000001108,0206020A0AAABAB,Amlodipine 10mg tablets (Mawdsley-Brooks & Company Ltd)
amp,35134811000001101,0206020A0AAABAB,Amlodipine 10mg tablets (Aurobindo Pharma Ltd)
amp,36837811000001101,0206020A0AAABAB,Amlodipine 10mg tablets (Torrent Pharma (UK) Ltd)
amp,37565411000001102,0206020A0AAABAB,Amlodipine 10mg tablets (FDC Pharma)
amp,37892911000001103,0206020A0AAABAB,Amlodipine 10mg tablets (Dawa Ltd)
amp,8247211000001104,0206020A0AAACAC,Amlodipine 5mg/5ml oral suspension (Special Order)
amp,13882511000001104,0206020A0AAACAC,Amlodipine 5mg/5ml oral solution (Special Order)
amp,8247711000001106,0206020A0AAADAD,Amlodipine 10mg/5ml oral suspension (Special Order)
amp,20428411000001100,0206020A0AAADAD,Amlodipine 10mg/5ml oral solution (Special Order)
amp,11686811000001104,0206020A0AAAFAF,Amlodipine 50mg/5ml oral suspension (Special Order)
amp,11687411000001104,0206020A0AAAFAF,Amlodipine 50mg/5ml oral solution (Special Order)
amp,8246411000001102,0206020A0AAAJAJ,Amlodipine 2.5mg/5ml oral suspension (Special Order)
amp,29780711000001109,0206020A0AAALAL,Amlodipine 5mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
amp,29781211000001108,0206020A0AAALAL,Amlodipine 5mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,29932511000001100,0206020A0AAALAL,Amlodipine 5mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,30216911000001104,0206020A0AAALAL,Amlodipine 5mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,30821811000001103,0206020A0AAALAL,Amlodipine 5mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,15655611000001104,0206020A0AAAMAM,Amlodipine 1.5mg/5ml oral solution (Special Order)
amp,15655911000001105,0206020A0AAAMAM,Amlodipine 1.5mg/5ml oral suspension (Special Order)
amp,15655011000001106,0206020A0AAANAN,Amlodipine 2mg/5ml oral suspension (Special Order)
amp,15655311000001109,0206020A0AAANAN,Amlodipine 2mg/5ml oral solution (Special Order)
amp,29780211000001102,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free (Rosemont Pharmaceuticals Ltd)
amp,29781411000001107,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free (Alliance Healthcare (Distribution) Ltd)
amp,29932711000001105,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd)
amp,30217411000001109,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free (Thame Laboratories Ltd)
amp,30822011000001101,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free (DE Pharmaceuticals)
amp,32872011000001107,0206020A0AAATAT,Amlodipine 10mg/5ml oral solution sugar free (Sigma Pharmaceuticals Plc)
amp,36169111000001102,0206020A0AAAUAU,Amlodipine 5mg/5ml oral suspension sugar free (Essential Pharmaceuticals Ltd)
amp,36644511000001102,0206020A0AAAUAU,Amlodipine 5mg/5ml oral suspension sugar free (Alliance Healthcare (Distribution) Ltd)
amp,37180311000001107,0206020A0AAAUAU,Amlodipine 5mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd)
amp,172711000001100,0206020A0BBAAAA,Istin 5mg tablets (Upjohn UK Ltd)
amp,408111000001107,0206020A0BBABAB,Istin 10mg tablets (Upjohn UK Ltd)
amp,8046211000001107,0206020A0BFAAAA,Amlostin 5mg tablets (Discovery Pharmaceuticals)
amp,8046411000001106,0206020A0BFABAB,Amlostin 10mg tablets (Discovery Pharmaceuticals)
amp,15873311000001100,0206020B0AAAAAA,Trimetazidine 20mg tablets (Special Order)
amp,20431711000001104,0206020B0AAABAB,Trimetazidine 35mg modified-release tablets (Special Order)
amp,15237611000001105,0206020B0BBAAAA,Vastarel 20mg tablets (Imported (France))
amp,20434311000001100,0206020B0BBABAB,Vastarel MR 35mg tablets (Imported (France))
amp,215411000001106,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (A A H Pharmaceuticals Ltd)
amp,391911000001107,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Teva UK Ltd)
amp,502211000001105,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Mylan)
amp,526711000001105,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Alliance Healthcare (Distribution) Ltd)
amp,544111000001104,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (IVAX Pharmaceuticals UK Ltd)
amp,673611000001103,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Sterwin Medicines)
amp,749011000001100,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (C P Pharmaceuticals Ltd)
amp,896111000001102,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Actavis UK Ltd)
amp,10402111000001102,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Arrow Generics Ltd)
amp,14107311000001101,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Niche Generics Ltd)
amp,15082411000001109,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Sigma Pharmaceuticals Plc)
amp,23833311000001105,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Phoenix Healthcare Distribution Ltd)
amp,30139111000001101,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (DE Pharmaceuticals)
amp,32405111000001100,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Kent Pharmaceuticals Ltd)
amp,35526611000001102,0206020C0AAAAAA,Diltiazem 60mg modified-release tablets (Crescent Pharma Ltd)
amp,8443011000001104,0206020C0AAARAR,Diltiazem 60mg/5ml oral solution (Special Order)
amp,8442611000001101,0206020C0AAAZAZ,Diltiazem 90mg/5ml oral solution (Special Order)
amp,8443611000001106,0206020C0AAAZAZ,Diltiazem 90mg/5ml oral suspension (Special Order)
amp,12001211000001101,0206020C0AABCBC,Diltiazem 100mg/5ml oral solution (Special Order)
amp,12004111000001105,0206020C0AABEBE,Diltiazem 50mg/5ml oral solution (Special Order)
amp,12003311000001105,0206020C0AABFBF,Diltiazem 30mg/5ml oral solution (Special Order)
amp,12001611000001104,0206020C0AABHBH,Diltiazem 10mg/5ml oral solution (Special Order)
amp,8444511000001105,0206020C0AABIBI,Diltiazem 60mg/5ml oral suspension (Drug Tariff Special Order)
amp,762011000001102,0206020C0BBAAAA,Tildiem 60mg modified-release tablets (Sanofi)
amp,103611000001105,0206020C0BBABAC,Tildiem Retard 90mg tablets (Sanofi)
amp,383911000001109,0206020C0BBACAS,Tildiem Retard 120mg tablets (Sanofi)
amp,893111000001107,0206020C0BBADAE,Tildiem LA 300 capsules (Sanofi)
amp,261611000001107,0206020C0BBAEAX,Tildiem LA 200 capsules (Sanofi)
amp,104111000001100,0206020C0BCABAS,Calcicard CR 120mg tablets (Teva UK Ltd)
amp,219611000001107,0206020C0BCACAC,Calcicard CR 90mg tablets (Teva UK Ltd)
amp,440711000001104,0206020C0BEABAC,Angiozem CR 90mg tablets (Ashbourne Pharmaceuticals Ltd)
amp,2885611000001102,0206020C0BFAAAS,Adizem-SR 120mg tablets (Napp Pharmaceuticals Ltd)
amp,2887011000001102,0206020C0BFACAT,Adizem-SR 90mg capsules (Napp Pharmaceuticals Ltd)
amp,2887311000001104,0206020C0BFADAU,Adizem-SR 120mg capsules (Napp Pharmaceuticals Ltd)
amp,2886711000001103,0206020C0BFAEAV,Adizem-SR 180mg capsules (Napp Pharmaceuticals Ltd)
amp,2886111000001104,0206020C0BFAFAE,Adizem-XL 300mg capsules (Napp Pharmaceuticals Ltd)
amp,2937811000001108,0206020C0BFAGAU,Adizem-XL 120mg capsules (Napp Pharmaceuticals Ltd)
amp,2938011000001101,0206020C0BFAHAV,Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd)
amp,2886311000001102,0206020C0BFAIAW,Adizem-XL 240mg capsules (Napp Pharmaceuticals Ltd)
amp,2886511000001108,0206020C0BFAJAX,Adizem-XL 200mg capsules (Napp Pharmaceuticals Ltd)
amp,417111000001109,0206020C0BHAAAJ,Dilzem SR 60 capsules (Teva UK Ltd)
amp,682311000001105,0206020C0BHABAT,Dilzem SR 90 capsules (Teva UK Ltd)
amp,5711000001106,0206020C0BHACAU,Dilzem SR 120 capsules (Teva UK Ltd)
amp,243111000001108,0206020C0BHADAU,Dilzem XL 120 capsules (Teva UK Ltd)
amp,254911000001106,0206020C0BHAEAV,Dilzem XL 180 capsules (Teva UK Ltd)
amp,733511000001107,0206020C0BHAFAW,Dilzem XL 240 capsules (Teva UK Ltd)
amp,130211000001109,0206020C0BIAAAU,Slozem 120mg capsules (Merck Serono Ltd)
amp,119211000001108,0206020C0BIABAV,Slozem 180mg capsules (Merck Serono Ltd)
amp,599811000001104,0206020C0BIACAW,Slozem 240mg capsules (Merck Serono Ltd)
amp,550211000001104,0206020C0BIADAE,Slozem 300mg capsules (Merck Serono Ltd)
amp,857011000001109,0206020C0BJAAAT,Angitil SR 90 capsules (Ethypharm UK Ltd)
amp,298811000001103,0206020C0BJABAU,Angitil SR 120 capsules (Ethypharm UK Ltd)
amp,336611000001101,0206020C0BJACAV,Angitil SR 180 capsules (Ethypharm UK Ltd)
amp,75111000001104,0206020C0BJADAW,Angitil XL 240 capsules (Ethypharm UK Ltd)
amp,467111000001105,0206020C0BJAEAE,Angitil XL 300 capsules (Ethypharm UK Ltd)
amp,866811000001107,0206020C0BMAAAE,Zemtard 300 XL capsules (Galen Ltd)
amp,105211000001107,0206020C0BMABAU,Zemtard 120 XL capsules (Galen Ltd)
amp,813611000001103,0206020C0BMACAV,Zemtard 180 XL capsules (Galen Ltd)
amp,345411000001107,0206020C0BMADAW,Zemtard 240 XL capsules (Galen Ltd)
amp,32311000001105,0206020C0BNAAAU,Viazem XL 120mg capsules (Thornton & Ross Ltd)
amp,33211000001108,0206020C0BNABAV,Viazem XL 180mg capsules (Thornton & Ross Ltd)
amp,886511000001107,0206020C0BNACAW,Viazem XL 240mg capsules (Thornton & Ross Ltd)
amp,407011000001105,0206020C0BNADAE,Viazem XL 300mg capsules (Thornton & Ross Ltd)
amp,648211000001107,0206020C0BNAEBA,Viazem XL 360mg capsules (Thornton & Ross Ltd)
amp,353011000001101,0206020C0BPAAAT,Dilcardia SR 90mg capsules (Mylan)
amp,723811000001107,0206020C0BPABAU,Dilcardia SR 120mg capsules (Mylan)
amp,937011000001101,0206020C0BPACAJ,Dilcardia SR 60mg capsules (Mylan)
amp,540011000001107,0206020C0BRAAAJ,Bi-Carzem SR 60mg capsules (Tillomed Laboratories Ltd)
amp,764511000001100,0206020C0BRABAT,Bi-Carzem SR 90mg capsules (Tillomed Laboratories Ltd)
amp,580711000001101,0206020C0BRACAU,Bi-Carzem SR 120mg capsules (Tillomed Laboratories Ltd)
amp,158411000001105,0206020C0BRAEAE,Bi-Carzem XL 300mg capsules (Tillomed Laboratories Ltd)
amp,865711000001107,0206020C0BTAAAA,Retalzem 60 modified-release tablets (Kent Pharmaceuticals Ltd)
amp,924711000001109,0206020C0BVAAAV,Zemret 180 XL capsules (Tillomed Laboratories Ltd)
amp,823511000001107,0206020C0BVABAW,Zemret 240 XL capsules (Tillomed Laboratories Ltd)
amp,640311000001101,0206020C0BVACAE,Zemret 300 XL capsules (Tillomed Laboratories Ltd)
amp,469811000001106,0206020C0BWAEAJ,Disogram SR 60mg capsules (Ranbaxy (UK) Ltd)
amp,8885711000001100,0206020C0BYAAAJ,Kenzem SR 60mg capsules (Kent Pharmaceuticals Ltd)
amp,8886211000001101,0206020C0BYABAT,Kenzem SR 90mg capsules (Kent Pharmaceuticals Ltd)
amp,8886511000001103,0206020C0BYACAU,Kenzem SR 120mg capsules (Kent Pharmaceuticals Ltd)
amp,21965511000001105,0206020C0BZAAAE,Uard 300XL capsules (Ennogen Healthcare Ltd)
amp,21965711000001100,0206020C0BZABAU,Uard 120XL capsules (Ennogen Healthcare Ltd)
amp,21965911000001103,0206020C0BZACAV,Uard 180XL capsules (Ennogen Healthcare Ltd)
