eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	1.8349026	.38778939	2.8721005	.00407753	1.2126056	2.7765561	"crude"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	1.8742283	.42124271	2.7950267	.00518954	1.2064531	2.911619	"crude"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	1.2518332	.23299488	1.2067778	.22751774	.86919721	1.8029123	"crude"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	2.9561329	.61237468	5.2322529	1.675e-07	1.9696732	4.4366354	"crude"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	1.4573231	.77852061	.70496486	.4808321	.51148523	4.1522031	"crude"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.2797282	.3446554	.91581915	.35976176	.7548711	2.1695151	"crude"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	.33004187	.27976595	-1.3077475	.19095898	.0626661	1.7382226	"crude"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	3.5146934	1.5473079	2.8551537	.0043016	1.4830461	8.3295249	"crude"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	3.6435077	1.2208891	3.8585502	.00011406	1.8892691	7.0266055	"crude"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.3378383	.41157634	.94608112	.34410721	.73204464	2.4449482	"crude"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	2.2294221	.70175024	2.5470918	.01086248	1.2029886	4.1316462	"crude"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.6865371	.57647857	1.5291372	.12623044	.86306803	3.2956932	"crude"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"ventilated"
"ventilated"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"ventilated"
"ventilated"	"_cons"	"Constant"	1.1944748	.1639178	1.2949545	.19533592	.91278103	1.5631023	"crude"	"ventilated"
"ventilated"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model0"	"ventilated"
"ventilated"	"2.ethnicity_16"	"Eth 16 categories"	.88253665	.86279519	-.12781403	.89829614	.12988881	5.9964439	"model0"	"ventilated"
"ventilated"	"3.ethnicity_16"	"Eth 16 categories"	.94813204	.16915177	-.29854217	.76528939	.66835926	1.3450167	"model0"	"ventilated"
"ventilated"	"4.ethnicity_16"	"Eth 16 categories"	1.2283817	.81753109	.30907103	.75726749	.33329505	4.5272847	"model0"	"ventilated"
"ventilated"	"5.ethnicity_16"	"Eth 16 categories"	1.5345148	.80700556	.81424613	.41550397	.54742153	4.3015038	"model0"	"ventilated"
"ventilated"	"6.ethnicity_16"	"Eth 16 categories"	.99924332	.7148178	-.00105817	.9991557	.24589884	4.0605608	"model0"	"ventilated"
"ventilated"	"7.ethnicity_16"	"Eth 16 categories"	.52893221	.29820873	-1.1296594	.25861979	.17518536	1.5969901	"model0"	"ventilated"
"ventilated"	"8.ethnicity_16"	"Eth 16 categories"	1.1683977	.24942316	.72904851	.46597199	.7689194	1.7754177	"model0"	"ventilated"
"ventilated"	"9.ethnicity_16"	"Eth 16 categories"	1.3603142	.30908808	1.3542742	.17564891	.87142654	2.1234775	"model0"	"ventilated"
"ventilated"	"10.ethnicity_16"	"Eth 16 categories"	1.6594792	.88784533	.94671062	.34378626	.58152276	4.7356209	"model0"	"ventilated"
"ventilated"	"11.ethnicity_16"	"Eth 16 categories"	1.3387266	.3321421	1.1757973	.23967589	.82320162	2.1770959	"model0"	"ventilated"
"ventilated"	"12.ethnicity_16"	"Eth 16 categories"	.76695175	.27192752	-.74834784	.45425038	.38279762	1.5366213	"model0"	"ventilated"
"ventilated"	"13.ethnicity_16"	"Eth 16 categories"	1.1981969	.2771304	.78178127	.43434313	.76147241	1.8853943	"model0"	"ventilated"
"ventilated"	"14.ethnicity_16"	"Eth 16 categories"	.84363065	.36601632	-.39192617	.69511276	.36045523	1.9744829	"model0"	"ventilated"
"ventilated"	"15.ethnicity_16"	"Eth 16 categories"	.65166778	.33725166	-.82744568	.4079845	.23632611	1.7969698	"model0"	"ventilated"
"ventilated"	"16.ethnicity_16"	"Eth 16 categories"	1.6730949	.50970465	1.6894105	.0911408	.92088186	3.0397456	"model0"	"ventilated"
"ventilated"	"17.ethnicity_16"	"Eth 16 categories"	1.124171	.11788111	1.1162062	.26433389	.9153243	1.3806697	"model0"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model0"	"ventilated"
"ventilated"	"1.male"	"Male"	1.5440289	.13344487	5.0261858	5.003e-07	1.3034343	1.8290337	"model0"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	1.0158238	.02553197	.62464378	.53220488	.9669947	1.0671187	"model0"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.0751032	.07111531	1.0947767	.27361446	.94437692	1.2239254	"model0"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.69572526	.12015701	-2.1006634	.03567053	.49593966	.97599302	"model0"	"ventilated"
"ventilated"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"ventilated"
"ventilated"	"2.stp"	"Sustainability and Transformation Partnership"	1.0901802	.19941343	.47203147	.63690433	.76172519	1.5602646	"model0"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.60140085	.13766442	-2.2214054	.02632351	.38398891	.94190997	"model0"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	3.5700497	1.8575376	2.4458036	.01445297	1.2876101	9.8983805	"model0"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	1.1294328	.40082213	.34296891	.73162185	.56335115	2.2643398	"model0"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	.96229874	.19773124	-.18702894	.85163794	.64328986	1.4395048	"model0"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	2.6933242	2.2650047	1.1781351	.23874276	.51814787	13.999855	"model0"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	2.0655436	.53079791	2.8227914	.00476075	1.2482307	3.4180144	"model0"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	1.8486145	.66552675	1.7067024	.08787737	.91285552	3.7436106	"model0"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	4.3942536	1.3600743	4.7826823	1.730e-06	2.3956755	8.0601333	"model0"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	2.8249023	.76550963	3.8322013	.000127	1.6608849	4.8047117	"model0"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	2.1340664	.61481363	2.6311792	.00850892	1.2133361	3.7534855	"model0"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	5.5173286	1.897884	4.9650092	6.870e-07	2.8114309	10.827552	"model0"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	2.3018345	.73210817	2.6212713	.00876025	1.2340872	4.2934097	"model0"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	1.5736297	.36344998	1.963021	.04964374	1.0007063	2.4745628	"model0"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.92311121	.27066042	-.27286604	.78495619	.51961041	1.6399485	"model0"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	4.8879001	1.753514	4.423083	9.730e-06	2.4196763	9.8738692	"model0"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	1.8413369	.39496597	2.8461217	.00442553	1.2093469	2.8035972	"model0"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	1.949522	.44480197	2.9259539	.00343402	1.246575	3.0488626	"model0"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	1.3167763	.24975364	1.4508664	.14681706	.90795469	1.9096767	"model0"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	2.8208507	.59271201	4.9355012	7.995e-07	1.8686467	4.2582683	"model0"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	1.3555927	.73804863	.55880312	.57629609	.46633171	3.9406105	"model0"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.2821564	.35045009	.90932051	.36318097	.75038343	2.1907801	"model0"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	.27391394	.23491767	-1.5099012	.13106863	.05100297	1.4710681	"model0"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	3.6578186	1.6337233	2.9036153	.00368881	1.5242023	8.7781241	"model0"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	3.4124935	1.1539942	3.6296907	.00028376	1.7588272	6.6209527	"model0"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.2779164	.39871996	.78597667	.43188116	.69329944	2.3555049	"model0"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	2.5257313	.80644754	2.9018224	.00370999	1.3508425	4.722474	"model0"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.5399072	.53084265	1.2523712	.21043462	.78354714	3.0263836	"model0"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"ventilated"
"ventilated"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"ventilated"
"ventilated"	"_cons"	"Constant"	.31462908	.27214372	-1.3368846	.1812603	.05774811	1.7141939	"model0"	"ventilated"
"ventilated"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"2.ethnicity_16"	"Eth 16 categories"	.84545938	.82277118	-.17250437	.86304102	.12552594	5.6944528	"model1"	"ventilated"
"ventilated"	"3.ethnicity_16"	"Eth 16 categories"	.95864362	.17220767	-.23511825	.81411695	.67413996	1.3632148	"model1"	"ventilated"
"ventilated"	"4.ethnicity_16"	"Eth 16 categories"	1.1709697	.7784205	.23742537	.81232681	.31819701	4.3091861	"model1"	"ventilated"
"ventilated"	"5.ethnicity_16"	"Eth 16 categories"	1.5535386	.81785568	.83680843	.40270026	.55361718	4.3594783	"model1"	"ventilated"
"ventilated"	"6.ethnicity_16"	"Eth 16 categories"	1.0381466	.74271838	.05232821	.95826718	.25543824	4.2192132	"model1"	"ventilated"
"ventilated"	"7.ethnicity_16"	"Eth 16 categories"	.54126309	.30597134	-1.0858999	.27752327	.17874403	1.6390238	"model1"	"ventilated"
"ventilated"	"8.ethnicity_16"	"Eth 16 categories"	1.139883	.24410714	.61137041	.54095439	.74915998	1.7343869	"model1"	"ventilated"
"ventilated"	"9.ethnicity_16"	"Eth 16 categories"	1.3812006	.31713869	1.4065236	.1595687	.8806668	2.1662167	"model1"	"ventilated"
"ventilated"	"10.ethnicity_16"	"Eth 16 categories"	1.6771897	.90334963	.96010189	.33700394	.58360271	4.8200005	"model1"	"ventilated"
"ventilated"	"11.ethnicity_16"	"Eth 16 categories"	1.3158444	.32741214	1.1031086	.26998001	.80799033	2.142905	"model1"	"ventilated"
"ventilated"	"12.ethnicity_16"	"Eth 16 categories"	.86310329	.31487766	-.40354355	.68654841	.42220864	1.7644056	"model1"	"ventilated"
"ventilated"	"13.ethnicity_16"	"Eth 16 categories"	1.2169071	.28336694	.84305541	.39919746	.77098878	1.9207321	"model1"	"ventilated"
"ventilated"	"14.ethnicity_16"	"Eth 16 categories"	.78436188	.34458415	-.55286805	.58035377	.33156484	1.8555151	"model1"	"ventilated"
"ventilated"	"15.ethnicity_16"	"Eth 16 categories"	.6743912	.34939811	-.76037328	.44703149	.24429208	1.8617202	"model1"	"ventilated"
"ventilated"	"16.ethnicity_16"	"Eth 16 categories"	1.6847419	.51573	1.703958	.08838894	.92462403	3.0697399	"model1"	"ventilated"
"ventilated"	"17.ethnicity_16"	"Eth 16 categories"	1.1328762	.11916049	1.1861085	.23557947	.92182742	1.3922437	"model1"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"1.male"	"Male"	1.5453045	.13417989	5.0122931	5.379e-07	1.3034778	1.831996	"model1"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	1.0180736	.02560645	.71216385	.47636332	.96910288	1.069519	"model1"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.0692157	.07078889	1.0108608	.31208305	.93909684	1.2173636	"model1"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.70541834	.12195607	-2.0184792	.04354138	.50267466	.98993461	"model1"	"ventilated"
"ventilated"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"2.imd"	"Index of Multiple Deprivation (IMD)"	.99569441	.13858598	-.03100102	.97526872	.75796886	1.307979	"model1"	"ventilated"
"ventilated"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1201283	.15530828	.81818521	.41325144	.85358498	1.4699033	"model1"	"ventilated"
"ventilated"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.1940094	.16084087	1.31632	.18806667	.91694934	1.5547844	"model1"	"ventilated"
"ventilated"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.97330695	.13284175	-.19823267	.84286302	.74485824	1.2718211	"model1"	"ventilated"
"ventilated"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"2.stp"	"Sustainability and Transformation Partnership"	1.0863349	.19922563	.45154276	.65159842	.75833269	1.5562081	"model1"	"ventilated"
"ventilated"	"3.stp"	"Sustainability and Transformation Partnership"	.59897955	.13759294	-2.2311732	.02566966	.38183926	.93960088	"model1"	"ventilated"
"ventilated"	"4.stp"	"Sustainability and Transformation Partnership"	3.4934182	1.817135	2.4048017	.01618125	1.2603464	9.683029	"model1"	"ventilated"
"ventilated"	"5.stp"	"Sustainability and Transformation Partnership"	1.1159112	.39731984	.30802256	.75806517	.55534085	2.2423308	"model1"	"ventilated"
"ventilated"	"6.stp"	"Sustainability and Transformation Partnership"	.96867928	.19949979	-.15451155	.8772064	.64695608	1.4503914	"model1"	"ventilated"
"ventilated"	"7.stp"	"Sustainability and Transformation Partnership"	2.593441	2.1878804	1.1296375	.25862901	.49634669	13.550883	"model1"	"ventilated"
"ventilated"	"8.stp"	"Sustainability and Transformation Partnership"	2.0633944	.53202051	2.8093367	.00496437	1.2448315	3.4202193	"model1"	"ventilated"
"ventilated"	"9.stp"	"Sustainability and Transformation Partnership"	1.8272448	.66008055	1.6687055	.09517576	.90013073	3.7092651	"model1"	"ventilated"
"ventilated"	"10.stp"	"Sustainability and Transformation Partnership"	4.6258982	1.4659774	4.8331931	1.344e-06	2.4856772	8.6088951	"model1"	"ventilated"
"ventilated"	"11.stp"	"Sustainability and Transformation Partnership"	2.7642139	.75336878	3.7306189	.00019101	1.6202503	4.7158629	"model1"	"ventilated"
"ventilated"	"12.stp"	"Sustainability and Transformation Partnership"	2.1243602	.61432722	2.605522	.00917344	1.2052463	3.7443852	"model1"	"ventilated"
"ventilated"	"13.stp"	"Sustainability and Transformation Partnership"	5.5924868	1.925824	4.9989205	5.765e-07	2.8476455	10.983077	"model1"	"ventilated"
"ventilated"	"14.stp"	"Sustainability and Transformation Partnership"	2.1689942	.69638457	2.4115599	.01588444	1.1560291	4.0695653	"model1"	"ventilated"
"ventilated"	"15.stp"	"Sustainability and Transformation Partnership"	1.5566395	.36316828	1.8968027	.05785398	.98537234	2.4590972	"model1"	"ventilated"
"ventilated"	"16.stp"	"Sustainability and Transformation Partnership"	.92267624	.2750649	-.26995119	.78719781	.51438964	1.6550323	"model1"	"ventilated"
"ventilated"	"17.stp"	"Sustainability and Transformation Partnership"	4.7984797	1.7297833	4.350517	.00001358	2.3673239	9.7263443	"model1"	"ventilated"
"ventilated"	"18.stp"	"Sustainability and Transformation Partnership"	1.8191535	.39543093	2.7527672	.00590939	1.1880726	2.7854525	"model1"	"ventilated"
"ventilated"	"19.stp"	"Sustainability and Transformation Partnership"	1.8903934	.43739925	2.7521173	.00592113	1.2011608	2.9751113	"model1"	"ventilated"
"ventilated"	"20.stp"	"Sustainability and Transformation Partnership"	1.3006044	.2495036	1.3700673	.1706659	.89300437	1.8942482	"model1"	"ventilated"
"ventilated"	"21.stp"	"Sustainability and Transformation Partnership"	2.6622268	.56789993	4.5901638	4.429e-06	1.7525432	4.044095	"model1"	"ventilated"
"ventilated"	"22.stp"	"Sustainability and Transformation Partnership"	1.2524414	.68438218	.41193057	.68039031	.42916876	3.6549942	"model1"	"ventilated"
"ventilated"	"23.stp"	"Sustainability and Transformation Partnership"	1.2641939	.34921038	.84868883	.39605446	.73567313	2.1724136	"model1"	"ventilated"
"ventilated"	"24o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"25.stp"	"Sustainability and Transformation Partnership"	.24609264	.21174088	-1.6295082	.10320548	.0455738	1.3288685	"model1"	"ventilated"
"ventilated"	"26.stp"	"Sustainability and Transformation Partnership"	3.5726252	1.5993272	2.8443373	.00445039	1.4857207	8.5908813	"model1"	"ventilated"
"ventilated"	"27.stp"	"Sustainability and Transformation Partnership"	3.3644726	1.143266	3.5704881	.00035632	1.7285187	6.5487723	"model1"	"ventilated"
"ventilated"	"28.stp"	"Sustainability and Transformation Partnership"	1.2232037	.38558157	.63914629	.52272777	.6594483	2.2689077	"model1"	"ventilated"
"ventilated"	"29.stp"	"Sustainability and Transformation Partnership"	2.4965135	.79829223	2.8611679	.00422083	1.3339861	4.6721474	"model1"	"ventilated"
"ventilated"	"30.stp"	"Sustainability and Transformation Partnership"	1.5479725	.53808956	1.2570034	.20875242	.78320906	3.0594881	"model1"	"ventilated"
"ventilated"	"31o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"ventilated"
"ventilated"	"_cons"	"Constant"	.27903531	.24272929	-1.4673359	.14228471	.05072356	1.5350009	"model1"	"ventilated"
"ventilated"	"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"2.ethnicity_16"	"Eth 16 categories"	1.5577566	1.9029094	.36284987	.71671703	.14213366	17.072701	"model2"	"ventilated"
"ventilated"	"3.ethnicity_16"	"Eth 16 categories"	.80014636	.183192	-.97384778	.33013213	.51084417	1.2532867	"model2"	"ventilated"
"ventilated"	"4.ethnicity_16"	"Eth 16 categories"	1.931582	1.8395209	.69128672	.48938538	.29873127	12.489516	"model2"	"ventilated"
"ventilated"	"5.ethnicity_16"	"Eth 16 categories"	1.8440274	1.239692	.91027147	.36267936	.49377211	6.886653	"model2"	"ventilated"
"ventilated"	"6.ethnicity_16"	"Eth 16 categories"	.78909577	.60135358	-.31081749	.75593937	.17719302	3.5140895	"model2"	"ventilated"
"ventilated"	"7.ethnicity_16"	"Eth 16 categories"	.49406002	.33007698	-1.0553928	.29124572	.13338278	1.8300362	"model2"	"ventilated"
"ventilated"	"8.ethnicity_16"	"Eth 16 categories"	1.1742963	.31085363	.60695149	.5438831	.69895951	1.9728922	"model2"	"ventilated"
"ventilated"	"9.ethnicity_16"	"Eth 16 categories"	1.4967037	.43385291	1.3911821	.1641702	.84800047	2.6416517	"model2"	"ventilated"
"ventilated"	"10.ethnicity_16"	"Eth 16 categories"	1.5080985	.88614788	.69920791	.48442211	.47672701	4.7707828	"model2"	"ventilated"
"ventilated"	"11.ethnicity_16"	"Eth 16 categories"	1.2956714	.41293396	.81276073	.41635525	.69376863	2.4197756	"model2"	"ventilated"
"ventilated"	"12.ethnicity_16"	"Eth 16 categories"	1.1539778	.50764951	.32555296	.74476261	.48724012	2.7330768	"model2"	"ventilated"
"ventilated"	"13.ethnicity_16"	"Eth 16 categories"	1.2598345	.37894232	.76791915	.44253522	.69868727	2.2716645	"model2"	"ventilated"
"ventilated"	"14.ethnicity_16"	"Eth 16 categories"	.69524438	.38176538	-.66196595	.50799304	.23699246	2.0395786	"model2"	"ventilated"
"ventilated"	"15.ethnicity_16"	"Eth 16 categories"	1.3192445	1.070381	.34147549	.73274565	.26896464	6.4707617	"model2"	"ventilated"
"ventilated"	"16.ethnicity_16"	"Eth 16 categories"	1.4605147	.52338321	1.0570205	.29050225	.72355797	2.948075	"model2"	"ventilated"
"ventilated"	"17.ethnicity_16"	"Eth 16 categories"	1.1878853	.16635167	1.2294659	.21889717	.90275951	1.5630645	"model2"	"ventilated"
"ventilated"	"0b.male"	"Male"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"1.male"	"Male"	1.7549153	.20165173	4.8945801	9.852e-07	1.4010296	2.198189	"model2"	"ventilated"
"ventilated"	"age1"	"Age spline 1"	.96316924	.04414711	-.81871775	.41294747	.88041526	1.0537016	"model2"	"ventilated"
"ventilated"	"age2"	"Age spline 2"	1.2522664	.13797308	2.0417292	.0411784	1.0090495	1.5541073	"model2"	"ventilated"
"ventilated"	"age3"	"Age spline 3"	.47073681	.12943334	-2.7402487	.00613927	.27462028	.80690743	"model2"	"ventilated"
"ventilated"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model2"	"ventilated"
"ventilated"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0938085	.19290995	.50840833	.61116701	.77413875	1.5454814	"model2"	"ventilated"
"ventilated"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.3370829	.23940932	1.6223665	.10472489	.94134272	1.8991922	"model2"	"ventilated"
"ventilated"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.4728959	.25751203	2.2148487	.02677045	1.0455703	2.0748699	"model2"	"ventilated"
"ventilated"	"5.imd"	"Index of Multiple Deprivation (IMD)"	.99740774	.17419587	-.01486201	.98814227	.70829076	1.4045393	"model2"	"ventilated"
"ventilated"	"bmi"	"Body Mass Index (BMI, kg/m2)"	1.0037973	.00953173	.39913624	.68979282	.98528818	1.022654	"model2"	"ventilated"
